EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,1,0,93,0,0,7479,05-05-2004 22:35,0,0,0,default,0,92,0,0,1,-1,70170,500,05-05-2004 22:35,83,0,0
0,0,0,1,0,421,0,0,7819,06-05-2004 18:53,0,0,0,,0,92,0,0,1,-1,70171,1281,06-05-2004 18:53,65,0,0
0,0,0,1,0,188,0,0,8914,08-05-2004 23:23,0,0,0,,0,92,0,0,1,-1,70171,672,08-05-2004 23:23,65,0,0
0,0,0,1,0,530,0,0,7863,06-05-2004 19:05,0,0,0,,0,92,0,0,1,-1,70171,1531,06-05-2004 19:05,66,0,0
0,0,0,1,0,157,0,0,7480,05-05-2004 22:35,0,0,0,default,0,92,0,0,1,-1,70171,703,05-05-2004 22:35,83,0,0
0,0,0,-1,0,100,0,0,9524,10-05-2004 12:44,0,0,0,Article%20no%20longer%20available,0,92,0,0,5,-1,70171,4527,10-05-2004 12:44,87,0,-1
0,0,0,1,0,266,0,0,7820,06-05-2004 18:53,0,0,0,,0,92,0,0,1,-1,70172,1233,06-05-2004 18:53,65,0,0
0,0,0,1,0,219,0,0,8915,08-05-2004 23:23,0,0,0,,0,92,0,0,1,-1,70172,844,08-05-2004 23:23,65,0,0
0,0,0,1,0,421,0,0,7361,05-05-2004 19:43,0,0,0,,0,92,0,0,1,-1,70172,1734,05-05-2004 19:43,66,0,0
0,0,0,1,0,812,0,0,7866,06-05-2004 19:05,0,0,0,,0,92,0,0,1,-1,70172,1313,06-05-2004 19:05,66,0,0
0,0,0,1,0,359,0,0,7609,05-05-2004 23:27,0,0,0,default,0,92,0,0,1,-1,70172,938,05-05-2004 23:27,83,0,0
0,0,0,1,0,125,0,0,8592,08-05-2004 02:31,0,0,0,default,0,92,0,0,1,-1,70172,1719,08-05-2004 02:31,83,0,0
0,0,0,1,0,78,0,0,7821,06-05-2004 18:53,0,0,0,,0,92,0,0,1,-1,70173,1359,06-05-2004 18:53,65,0,0
0,0,0,1,0,407,0,0,8916,08-05-2004 23:23,0,0,0,,0,92,0,0,1,-1,70173,812,08-05-2004 23:23,65,0,0
0,0,0,1,0,970,0,1,7608,05-05-2004 23:27,0,0,0,default,0,92,0,0,1,-1,70173,2985,05-05-2004 23:27,83,0,0
0,0,0,1,0,345,0,0,9354,09-05-2004 22:49,0,0,0,default,0,92,0,0,1,-1,70173,1110,09-05-2004 22:49,83,0,0
0,0,0,1,0,297,0,0,7823,06-05-2004 18:53,0,0,0,,0,92,0,0,1,-1,70174,937,06-05-2004 18:53,65,0,0
0,0,0,1,0,344,0,0,8917,08-05-2004 23:23,0,0,0,,0,92,0,0,1,-1,70174,937,08-05-2004 23:23,65,0,0
1,0,0,1,0,471,0,0,4758,29-04-2004 13:34,0,0,0,unrelated,0,943,-1,0,1,-1,72395,15122,29-04-2004 13:34,63,0,-1
1,0,0,3,0,400,0,0,4850,29-04-2004 16:48,0,0,0,Interesting|Discoveries,0,1323,1,0,5,2,72536,14471,29-04-2004 16:48,56,0,1
0,0,0,5,0,78,0,0,4737,29-04-2004 12:56,0,0,0,familar%20topic,0,1323,1,0,5,2,72536,7078,29-04-2004 12:56,76,0,1
0,0,0,5,0,200,0,3,4909,29-04-2004 19:08,0,0,0,History,0,1323,0,0,5,-1,72536,23314,29-04-2004 19:08,80,0,-1
1,0,0,1,0,952,0,0,5046,29-04-2004 23:47,0,0,0,random|technology,0,1323,1,0,1,-1,72537,19983,29-04-2004 23:47,59,0,0
0,0,0,1,0,161,0,0,4912,29-04-2004 19:14,0,0,0,Internet,0,1323,0,0,3,-1,72537,99433,29-04-2004 19:14,80,0,-1
0,0,0,3,0,30,0,0,5057,29-04-2004 23:50,0,0,0,Not%20interested,0,1323,1,0,2,1,72538,12077,29-04-2004 23:50,56,0,1
0,0,0,1,0,2529,0,1,4973,29-04-2004 23:14,0,0,0,world%20events,0,1323,1,0,2,-1,72538,18828,29-04-2004 23:14,59,0,0
0,0,0,3,0,0,0,0,4964,29-04-2004 23:08,0,0,0,world,0,1323,1,0,3,-1,72538,797,29-04-2004 23:08,92,0,0
0,0,0,1,0,592,0,0,4919,29-04-2004 19:18,0,0,0,Internet,0,1323,0,0,1,-1,72540,4988,29-04-2004 19:18,80,0,-1
0,0,0,2,0,406,0,0,1077,21-04-2004 19:31,0,0,0,,0,1323,1,0,1,-1,72541,4922,21-04-2004 19:31,67,0,-1
0,0,0,1,0,3273,0,1,4926,29-04-2004 19:26,0,0,0,difficult%20to%20understand,0,1323,0,0,1,-1,72541,7972,29-04-2004 19:26,80,0,-1
0,0,0,1,0,2534,0,0,4718,29-04-2004 12:37,0,0,0,,0,1323,1,0,4,-1,72542,30360,29-04-2004 12:37,73,0,0
0,0,0,3,0,350,0,2,4660,29-04-2004 02:14,0,0,0,strange,0,1323,1,0,2,2,72542,108427,29-04-2004 02:14,91,0,0
0,0,0,3,0,1834,0,0,4559,28-04-2004 22:34,0,0,0,history,0,1323,1,0,3,1,72543,27009,28-04-2004 22:34,69,0,1
0,0,0,3,0,1354,0,0,4562,28-04-2004 22:35,0,0,0,default,0,1323,1,0,4,2,72544,22184,28-04-2004 22:35,69,0,1
0,0,0,3,0,1354,0,0,4563,28-04-2004 22:41,0,0,0,default,0,1323,1,0,4,2,72544,22184,28-04-2004 22:41,69,0,1
0,0,0,3,0,1354,0,0,4564,28-04-2004 22:42,0,0,0,default,0,1323,1,0,4,2,72544,22184,28-04-2004 22:42,69,0,1
0,0,0,3,0,125,0,2,4706,29-04-2004 11:08,0,0,0,health|odd|history,0,1323,1,0,4,1,72545,99359,29-04-2004 11:08,58,0,0
1,0,0,2,0,1127,0,0,5026,29-04-2004 23:42,0,0,0,world%20events|random|health,0,1323,1,0,2,-1,72545,15312,29-04-2004 23:42,59,0,0
0,0,0,3,0,2208,0,0,4566,28-04-2004 22:44,0,0,0,history,0,1323,1,0,3,2,72545,25384,28-04-2004 22:44,69,0,1
0,0,0,3,0,2208,0,0,4567,28-04-2004 22:45,0,0,0,history,0,1323,1,0,3,2,72545,25384,28-04-2004 22:45,69,0,1
0,0,0,3,0,2208,0,0,4570,28-04-2004 22:52,0,0,0,history,0,1323,1,0,3,2,72545,25384,28-04-2004 22:52,69,0,1
0,0,0,2,0,5219,0,0,4884,29-04-2004 18:22,0,0,0,history,0,1323,1,0,4,2,72546,38196,29-04-2004 18:22,69,0,0
0,0,0,2,0,5219,0,0,4886,29-04-2004 18:23,0,0,0,history,0,1323,1,0,4,2,72546,38196,29-04-2004 18:23,69,0,0
0,0,0,2,0,5219,0,0,4887,29-04-2004 18:23,0,0,0,history,0,1323,1,0,4,2,72546,38196,29-04-2004 18:23,69,0,0
0,0,0,2,0,5437,0,0,4896,29-04-2004 18:40,0,0,0,history,0,1323,1,0,3,2,72548,9631,29-04-2004 18:40,69,0,0
0,0,0,2,0,5437,0,0,4897,29-04-2004 18:40,0,0,0,history,0,1323,1,0,3,2,72548,9631,29-04-2004 18:40,69,0,0
0,0,0,2,0,5437,0,0,4898,29-04-2004 18:47,0,0,0,history,0,1323,1,0,3,2,72548,9631,29-04-2004 18:47,69,0,0
0,0,0,5,0,13067,0,0,6910,04-05-2004 18:07,0,0,0,,0,2034,1,0,5,2,73503,25687,04-05-2004 18:07,65,0,1
0,0,0,3,0,1048,0,0,6904,04-05-2004 18:06,0,0,0,,0,1483,1,0,3,1,74513,5156,04-05-2004 18:06,65,0,1
0,0,0,1,0,1131,0,2,7075,04-05-2004 22:34,0,0,0,Berkshire%20Hathaway,0,2419,0,0,1,-1,74853,4416,04-05-2004 22:34,80,0,0
1,0,0,2,0,660,0,0,5464,01-05-2004 13:02,0,0,0,science|difficult%20to%20understand,0,1719,0,0,2,-1,74895,9023,01-05-2004 13:02,58,0,1
0,0,0,1,0,937,0,0,2230,22-04-2004 22:42,0,0,0,,0,1751,1,0,1,-1,74940,4625,22-04-2004 22:42,67,0,0
1,0,0,3,0,2763,0,1,20816,14-05-2004 20:14,0,0,0,experiential|business|food|human%20interest|domestic|asia|culture|international,0,1795,1,0,5,2,75037,170421,14-05-2004 20:14,62,0,1
0,0,0,5,0,931,0,1,7236,05-05-2004 15:54,0,0,0,Movies|Catholocism,0,2700,1,0,5,-1,75598,9053,05-05-2004 15:54,80,0,0
0,0,0,1,0,438,0,0,2166,22-04-2004 22:07,0,0,0,,0,5582,1,0,5,2,76611,69891,22-04-2004 22:07,67,0,1
,,,,0,891,,,1389,21-04-2004 19:49,0,,0,world,,5659,,,,2,76755,,21-04-2004 19:49,76,,
,,,,0,891,,,1785,21-04-2004 23:21,0,,0,world,,5659,,,,2,76755,,21-04-2004 23:21,76,,
0,1612,0,1,0,160,0,0,3950,27-04-2004 14:05,0,1342,1,difficult%20to%20understand,0,6216,0,0,1,-1,77246,14541,27-04-2004 14:05,63,1,-1
0,0,0,2,0,811,0,0,3849,27-04-2004 07:32,0,0,0,tech,0,6216,0,0,2,-1,77246,239384,27-04-2004 07:32,82,0,0
0,0,0,1,0,999,0,0,4070,27-04-2004 19:43,0,0,0,,0,6216,0,0,1,-1,77246,3188,27-04-2004 19:43,83,0,0
0,0,0,3,0,812,0,0,3876,27-04-2004 09:15,0,0,0,,0,6216,1,0,2,-1,77246,13860,27-04-2004 09:15,88,0,0
0,0,0,3,0,1017,0,1,3820,27-04-2004 01:43,0,0,0,,0,6216,1,0,3,1,77247,75187,27-04-2004 01:43,65,0,1
0,0,0,2,0,564,0,0,4236,28-04-2004 00:27,0,0,0,,0,6216,1,0,2,-1,77247,1531,28-04-2004 00:27,65,0,1
0,0,0,4,0,2492,0,0,3885,27-04-2004 09:27,0,0,0,tech,0,6216,0,0,4,-1,77247,9834,27-04-2004 09:27,82,0,0
0,0,0,1,0,905,0,0,4071,27-04-2004 19:44,0,0,0,,0,6216,0,0,1,-1,77247,4625,27-04-2004 19:44,83,0,0
0,0,0,4,0,1122,0,0,3881,27-04-2004 09:20,0,0,0,,0,6216,1,0,5,1,77247,63521,27-04-2004 09:20,88,0,1
0,0,0,1,0,1072,0,0,4325,28-04-2004 07:39,0,0,0,tech,0,6216,0,0,1,-1,77248,3956,28-04-2004 07:39,82,0,0
0,0,0,3,0,2163,0,0,3877,27-04-2004 09:16,0,0,0,,0,6216,1,0,3,-1,77248,38115,27-04-2004 09:16,88,0,0
0,0,0,1,0,611,0,1,3953,27-04-2004 14:59,0,0,0,,0,6216,1,0,3,-1,77248,55119,27-04-2004 14:59,91,0,0
0,0,0,2,0,344,0,0,4232,28-04-2004 00:26,0,0,0,,0,6216,1,0,2,1,77249,4438,28-04-2004 00:26,65,0,1
0,0,0,2,0,1453,0,0,3887,27-04-2004 09:28,0,0,0,tech,0,6216,0,0,2,-1,77249,10184,27-04-2004 09:28,82,0,0
0,0,0,2,0,571,0,0,3882,27-04-2004 09:21,0,0,0,,0,6216,1,0,4,-1,77249,20159,27-04-2004 09:21,88,0,0
0,0,0,2,0,655,0,0,4235,28-04-2004 00:27,0,0,0,,0,6216,1,0,2,-1,77250,1859,28-04-2004 00:27,65,0,1
0,0,0,1,0,254,0,0,4181,27-04-2004 23:25,0,0,0,default,0,6216,0,0,1,-1,77250,12652,27-04-2004 23:25,69,0,0
0,0,0,1,0,1341,0,0,3878,27-04-2004 09:17,0,0,0,,0,6216,1,0,1,-1,77250,25417,27-04-2004 09:17,88,0,0
1,0,0,2,0,656,0,0,4230,28-04-2004 00:25,0,0,0,,0,6216,1,0,2,-1,77253,5437,28-04-2004 00:25,65,0,1
0,0,0,5,0,870,0,0,3880,27-04-2004 09:18,0,0,0,,0,6216,1,0,5,1,77253,11737,27-04-2004 09:18,88,0,1
0,0,0,1,0,93,0,0,4233,28-04-2004 00:26,0,0,0,,0,6216,0,0,1,-1,77256,2141,28-04-2004 00:26,65,0,0
0,0,0,1,0,1407,0,0,4072,27-04-2004 19:44,0,0,0,,0,6216,0,0,1,-1,77256,3344,27-04-2004 19:44,83,0,0
0,0,0,1,0,1235,0,0,3980,27-04-2004 16:39,0,0,0,,0,6216,0,0,1,-1,77256,2437,27-04-2004 16:39,84,0,0
0,0,0,1,0,10,0,0,3862,27-04-2004 08:55,0,0,0,,0,6216,0,0,1,-1,77256,16093,27-04-2004 08:55,88,0,0
0,0,0,1,0,10541,0,0,3822,27-04-2004 01:45,0,0,0,,0,6216,1,0,1,-1,77259,31344,27-04-2004 01:45,65,0,1
0,0,0,3,0,344,0,0,4234,28-04-2004 00:26,0,0,0,,0,6216,1,0,3,-1,77259,2359,28-04-2004 00:26,65,0,1
0,0,0,4,0,1493,0,1,3861,27-04-2004 08:44,0,0,0,,0,6216,0,0,5,1,77259,40739,27-04-2004 08:44,88,0,0
0,0,0,3,0,1218,0,0,4231,28-04-2004 00:25,0,0,0,,0,6216,1,0,3,1,77262,5515,28-04-2004 00:25,65,0,1
0,0,0,2,0,1500,0,0,4239,28-04-2004 00:28,0,0,0,,0,6216,1,0,2,-1,77265,3219,28-04-2004 00:28,65,0,1
0,0,0,3,0,920,0,0,3879,27-04-2004 09:18,0,0,0,,0,6216,1,0,4,-1,77265,23173,27-04-2004 09:18,88,0,0
0,0,0,2,0,1079,0,0,4240,28-04-2004 00:29,0,0,0,,0,6216,1,0,2,-1,77268,2797,28-04-2004 00:29,65,0,1
0,0,0,-1,0,15013,0,0,1581,21-04-2004 20:03,0,0,0,,0,6288,-1,0,-1,-1,77388,49984,20-04-2004 10:24,66,0,-1
1,0,0,3,0,2251,0,0,6979,04-05-2004 21:23,0,0,0,movies|difficult%20to%20understand|forum|funny,0,6524,1,0,3,1,77795,67798,04-05-2004 21:23,92,0,0
1,0,0,1,0,20,0,0,7237,05-05-2004 15:59,0,0,0,difficult%20to%20understand,0,6856,0,0,1,-1,78254,32116,05-05-2004 15:59,80,0,0
0,0,0,4,0,15071,0,1,411,20-04-2004 22:28,0,0,0,science,0,7131,1,0,4,2,78513,31985,20-04-2004 22:28,66,0,1
0,0,0,4,0,15602,0,1,1549,21-04-2004 19:56,0,0,0,science,0,7131,1,0,4,2,78513,49345,20-04-2004 10:27,66,0,1
1,0,0,5,0,2361,0,0,1700,21-04-2004 21:31,0,0,0,,0,7262,1,0,5,2,78669,88751,21-04-2004 21:31,65,0,1
1,0,0,5,0,2361,0,0,1829,21-04-2004 23:28,0,0,0,,0,7262,1,0,5,2,78669,182798,21-04-2004 09:29,65,0,1
0,0,0,5,0,2123,0,0,6860,04-05-2004 17:51,0,0,0,,0,7262,1,0,5,2,78669,21672,04-05-2004 17:51,65,0,1
1,0,0,3,0,313,0,0,2264,23-04-2004 01:28,0,0,0,india,0,92,-1,0,3,1,79278,24547,23-04-2004 01:28,83,0,-1
0,0,0,1,0,201,0,0,7073,04-05-2004 22:23,0,0,0,Berkshire%20Hathaway,0,5,0,0,1,-1,81865,1643,04-05-2004 22:23,80,0,0
0,0,0,-1,0,78,0,0,1334,21-04-2004 19:46,0,0,0,,0,16,-1,0,-1,-1,82090,1938,20-04-2004 03:20,76,0,-1
0,0,0,4,0,798,0,0,8982,09-05-2004 01:29,0,0,0,,0,160,1,0,5,2,82266,13829,09-05-2004 01:29,51,0,0
1,0,0,5,0,500,0,1,6873,04-05-2004 17:55,0,0,0,,0,1483,0,0,5,2,82880,4999,04-05-2004 17:55,65,0,1
0,811,0,1,0,480,0,3,6799,04-05-2004 16:47,0,0,0,ariplanes|education|design,0,1560,1,0,3,-1,83480,73726,04-05-2004 16:47,58,7,0
0,0,0,1,0,1813,0,1,4989,29-04-2004 23:23,0,0,0,random,0,2919,1,0,1,-1,83663,20547,29-04-2004 23:23,59,0,0
1,0,0,2,0,281,0,0,4557,28-04-2004 22:33,0,0,0,,0,2919,1,0,3,-1,83663,33843,28-04-2004 22:33,66,0,1
1,0,0,1,0,733,0,0,4445,28-04-2004 16:16,0,0,0,,0,2919,0,0,1,-1,83663,8735,28-04-2004 16:16,83,0,0
0,0,0,1,0,1953,0,2,5055,29-04-2004 23:49,0,0,0,random,0,2919,0,0,1,-1,83665,10438,29-04-2004 23:49,59,0,0
3,0,0,5,0,170,0,0,4605,28-04-2004 23:39,0,0,0,familar%20topic|tech,0,2919,1,0,5,2,83667,93635,28-04-2004 23:39,63,0,1
0,0,0,5,0,431,0,0,4607,28-04-2004 23:42,0,0,0,familar%20topic|tech,0,2919,1,0,5,2,83667,3004,28-04-2004 23:42,63,0,1
0,0,0,1,0,922,0,1,4991,29-04-2004 23:24,0,0,0,random|political,0,2919,1,0,1,-1,83669,22125,29-04-2004 23:24,59,0,0
0,0,0,5,0,141,0,0,4608,28-04-2004 23:43,0,0,0,familar%20topic|business,0,2919,1,0,5,2,83669,2734,28-04-2004 23:43,63,0,1
0,0,0,2,0,1053,0,0,5095,30-04-2004 00:56,0,0,0,default,0,2919,1,0,1,-1,83673,3737,30-04-2004 00:56,69,0,0
0,0,0,4,0,296,0,7,4378,28-04-2004 11:55,0,0,0,,0,2919,1,0,5,2,83677,152703,28-04-2004 11:55,73,0,-1
0,0,0,5,0,17693,0,0,6891,04-05-2004 18:00,0,0,0,,0,3580,1,0,5,2,84246,66500,04-05-2004 18:00,65,0,1
0,0,0,5,0,1312,0,3,6476,03-05-2004 22:01,0,0,0,default,0,4334,1,0,4,2,85140,55094,03-05-2004 22:01,67,0,1
0,0,0,5,0,2518,0,2,9422,10-05-2004 02:48,0,0,0,broadway,0,1890,1,0,5,2,85247,43594,10-05-2004 02:48,51,0,0
0,0,0,5,0,371,0,4,7238,05-05-2004 16:04,0,0,0,Movies,0,2292,1,0,5,2,86171,70441,05-05-2004 16:04,80,0,0
0,812,0,5,0,422,0,0,2173,22-04-2004 22:14,0,0,0,international,0,5599,1,0,5,2,87446,67750,22-04-2004 22:14,67,9,1
0,0,0,1,0,751,0,0,7079,04-05-2004 22:41,0,0,0,Berkshire%20Hathaway,0,5,0,0,1,-1,87785,3204,04-05-2004 22:41,80,0,0
0,0,0,1,0,999,0,1,5217,30-04-2004 10:40,0,0,0,difficult%20to%20understand,0,6007,1,0,1,-1,88370,58000,30-04-2004 10:40,73,0,0
0,0,0,3,0,3745,0,5,5472,01-05-2004 13:11,0,0,0,religion,0,6401,1,0,4,2,89190,66787,01-05-2004 13:11,58,0,0
0,0,0,1,0,421,0,0,7074,04-05-2004 22:34,0,0,0,Berkshire%20Hathaway,0,6519,0,0,1,-1,89384,30033,04-05-2004 22:34,80,0,0
0,0,0,4,0,5799,0,0,8285,07-05-2004 16:25,0,0,0,movies,0,6534,1,0,5,2,89412,24078,07-05-2004 16:25,51,0,0
0,0,0,5,0,5360,0,1,7239,05-05-2004 16:05,0,0,0,Movies,0,1658,1,0,5,2,89941,56130,05-05-2004 16:05,80,0,0
0,0,0,-1,0,687,0,0,1498,21-04-2004 19:54,0,0,0,,0,2019,-1,0,-1,-1,90835,56031,20-04-2004 10:34,66,0,-1
0,0,0,1,0,170,0,0,7080,04-05-2004 22:44,0,0,0,Berkshire%20Hathaway,0,2143,0,0,1,-1,91352,38064,04-05-2004 22:44,80,0,1
0,0,0,5,0,1234,0,1,9260,09-05-2004 20:38,0,0,0,,0,1323,1,0,4,2,92230,6360,09-05-2004 20:38,65,0,1
0,0,0,-1,0,1548,0,0,8401,07-05-2004 22:15,0,0,0,science|familar%20topic|health|diet|wow!,0,3662,-1,0,-1,1,92891,39283,07-05-2004 22:15,92,0,-1
0,0,0,1,0,812,0,1,5010,29-04-2004 23:36,0,0,0,random,0,5262,0,0,1,-1,93594,15125,29-04-2004 23:36,59,0,0
0,0,0,1,0,1145,0,2,4923,29-04-2004 19:25,0,0,0,,0,5262,0,0,1,-1,93594,10571,29-04-2004 19:25,69,0,0
0,0,0,1,0,1145,0,2,4928,29-04-2004 19:34,0,0,0,,0,5262,0,0,1,-1,93594,10571,29-04-2004 19:34,69,0,0
0,0,0,1,0,1145,0,2,4932,29-04-2004 19:42,0,0,0,,0,5262,0,0,1,-1,93594,10571,29-04-2004 19:42,69,0,0
0,0,0,4,0,453,0,1,4581,28-04-2004 23:15,0,0,0,page%20not%20good,0,5262,1,0,4,-1,93594,3891,28-04-2004 23:15,84,0,1
0,0,0,-1,0,391,0,0,4804,29-04-2004 14:57,0,0,0,,0,5262,-1,0,-1,-1,93594,2640,29-04-2004 14:57,84,0,-1
0,0,0,2,0,391,0,0,4805,29-04-2004 14:57,0,0,0,,0,5262,1,0,2,-1,93594,2640,29-04-2004 14:57,84,0,1
0,0,0,4,0,485,0,0,4583,28-04-2004 23:16,0,0,0,page%20not%20good,0,5262,1,0,4,-1,93596,1719,28-04-2004 23:16,84,0,1
0,0,0,1,0,374,0,0,19970,12-05-2004 14:39,0,0,0,,0,8,0,0,1,-1,94214,1531,12-05-2004 14:39,65,0,0
0,0,0,1,0,530,0,0,7078,04-05-2004 22:41,0,0,0,Berkshire%20Hathaway,0,15,0,0,1,-1,94383,2213,04-05-2004 22:41,80,0,0
0,0,0,3,0,6709,0,1,7072,04-05-2004 22:23,0,0,0,Berkshire%20Hathaway,0,162,1,0,3,2,94572,13229,04-05-2004 22:23,80,0,-1
0,0,0,2,0,314,0,0,8393,07-05-2004 22:07,0,0,0,forum,0,200,0,0,1,-1,94612,3126,07-05-2004 22:07,92,0,0
0,0,0,4,0,531,0,0,8288,07-05-2004 16:26,0,0,0,,0,1094,1,0,5,-1,95146,10985,07-05-2004 16:26,51,0,1
0,0,0,5,0,2591,0,0,2603,23-04-2004 18:28,0,0,0,,0,1269,1,0,5,2,95421,8719,23-04-2004 18:28,65,0,1
2,0,0,1,0,6821,0,3,7021,04-05-2004 21:51,0,0,0,Citigroup,0,1467,0,0,1,-1,95929,29082,04-05-2004 21:51,80,0,0
0,0,0,1,0,1030,0,2,4088,27-04-2004 20:35,0,0,0,,0,578,0,0,1,-1,95942,38406,27-04-2004 20:35,83,0,0
0,0,0,5,0,437,0,0,6844,04-05-2004 17:38,0,0,0,philadelphia,0,2135,1,0,5,-1,96829,2047,04-05-2004 17:38,66,0,1
0,0,0,1,0,485,0,0,4509,28-04-2004 19:40,0,0,0,default,0,937,1,0,1,-1,97310,1797,28-04-2004 19:40,67,0,0
1,0,0,3,0,2032,0,3,622,21-04-2004 18:37,0,0,0,,0,954,1,0,-1,-1,97363,33391,21-04-2004 18:37,67,0,-1
2,0,0,3,0,2032,0,4,1613,21-04-2004 20:04,0,0,0,,0,954,1,0,-1,-1,97363,81673,21-04-2004 06:37,67,0,-1
0,0,0,1,0,2303,0,0,7077,04-05-2004 22:34,0,0,0,Berkshire%20Hathaway,0,1759,0,0,1,-1,97559,8533,04-05-2004 22:34,80,0,0
0,0,0,2,0,1329,0,0,5770,02-05-2004 01:45,0,0,0,misc|people,0,1839,0,0,2,-1,97811,42141,02-05-2004 01:45,92,0,0
0,0,0,5,0,549,0,1,2890,24-04-2004 17:38,0,0,0,familar%20topic,0,1894,1,0,5,2,97908,25173,24-04-2004 17:38,67,0,1
0,0,0,2,0,2032,0,0,5734,02-05-2004 01:05,0,0,0,politics|difficult%20to%20understand|people,0,2685,0,0,1,-1,98249,45797,02-05-2004 01:05,92,0,1
1,0,0,-1,0,2970,0,0,1779,21-04-2004 23:15,0,0,0,,0,5407,-1,0,-1,-1,99051,11360,21-04-2004 09:31,65,0,-1
0,0,0,1,0,859,0,0,2231,22-04-2004 22:43,0,0,0,,0,5755,1,0,1,-1,99333,2703,22-04-2004 22:43,67,0,0
2,0,0,4,0,1896,0,1,5633,01-05-2004 19:06,0,0,0,Information%20Security,0,6994,1,0,2,2,99933,138408,01-05-2004 19:06,91,0,1
0,0,0,3,0,3925,0,9,7854,06-05-2004 19:04,0,0,0,,0,146,1,0,3,1,100490,9124,06-05-2004 19:04,65,0,1
1,0,0,2,0,1845,0,0,8918,08-05-2004 23:24,0,0,0,,0,146,1,0,3,1,100490,3953,08-05-2004 23:24,65,0,1
0,0,0,4,0,1341,0,1,7871,06-05-2004 19:06,0,0,0,technology,0,146,1,0,5,1,100490,15109,06-05-2004 19:06,66,0,1
1,0,0,4,0,1578,0,1,8324,07-05-2004 18:30,0,0,0,other,0,146,0,0,4,2,100490,6343,07-05-2004 18:30,76,0,-1
0,0,0,4,0,609,0,1,8711,08-05-2004 19:42,0,0,0,other,0,146,1,0,4,2,100490,2891,08-05-2004 19:42,76,0,1
0,0,0,1,0,522,0,1,8140,07-05-2004 00:02,0,0,0,default,0,146,0,0,1,-1,100490,3134,07-05-2004 00:02,83,0,0
0,0,0,1,0,954,0,1,8511,08-05-2004 00:41,0,0,0,default,0,146,0,0,1,-1,100490,2031,08-05-2004 00:41,83,0,0
0,0,0,2,0,1252,0,0,7857,06-05-2004 19:04,0,0,0,,0,146,1,0,4,1,100491,3141,06-05-2004 19:04,65,0,1
0,0,0,2,0,1217,0,0,7859,06-05-2004 19:05,0,0,0,,0,146,1,0,3,1,100492,3719,06-05-2004 19:05,65,0,1
0,0,0,2,0,3939,0,2,8864,08-05-2004 23:01,0,0,0,,0,146,1,0,2,-1,100492,12750,08-05-2004 23:01,65,0,1
1,0,0,2,0,94,0,0,7887,06-05-2004 19:09,0,0,0,,0,146,1,0,1,-1,100493,1531,06-05-2004 19:09,65,0,1
0,0,0,1,0,551,0,1,8189,07-05-2004 01:55,0,0,0,default,0,146,0,0,1,-1,100493,2604,07-05-2004 01:55,83,0,0
0,0,0,1,0,423,0,1,8510,08-05-2004 00:41,0,0,0,default,0,146,0,0,1,-1,100493,2375,08-05-2004 00:41,83,0,0
0,0,0,1,0,936,0,2,9353,09-05-2004 22:49,0,0,0,difficult%20to%20understand,0,146,0,0,1,-1,100493,3078,09-05-2004 22:49,83,0,0
0,0,0,2,0,672,0,0,7888,06-05-2004 19:09,0,0,0,,0,146,1,0,2,-1,100494,2140,06-05-2004 19:09,65,0,1
0,0,0,2,0,1345,0,2,18435,10-05-2004 20:35,0,0,0,other,0,146,0,0,3,2,100494,8094,10-05-2004 20:35,76,0,1
0,0,0,1,0,311,0,1,8141,07-05-2004 00:02,0,0,0,default,0,146,0,0,1,-1,100494,2544,07-05-2004 00:02,83,0,0
0,0,0,5,0,547,0,2,1074,21-04-2004 19:28,0,0,0,,0,954,1,0,5,2,101612,5161,21-04-2004 19:28,67,0,1
0,0,0,1,0,625,0,1,6850,04-05-2004 17:41,0,0,0,,0,16,0,0,1,-1,101974,2125,04-05-2004 17:41,65,0,0
0,0,0,2,0,2436,0,0,2487,23-04-2004 17:36,0,0,0,,0,38,1,0,2,-1,102014,6110,23-04-2004 17:36,65,0,1
0,0,0,4,0,736,0,0,8980,09-05-2004 01:27,0,0,0,news,0,38,1,0,5,-1,102015,6969,09-05-2004 01:27,51,0,0
0,0,0,1,0,234,0,0,5142,30-04-2004 02:35,0,0,0,,0,92,0,0,1,-1,102081,8828,30-04-2004 02:35,83,0,0
0,0,0,3,0,3263,0,0,6912,04-05-2004 18:08,0,0,0,,0,162,1,0,4,1,102116,30609,04-05-2004 18:08,65,0,1
0,0,0,3,0,1843,0,0,5426,01-05-2004 12:06,0,0,0,culture,0,1904,1,0,3,1,102643,12858,01-05-2004 12:06,58,0,1
0,0,0,1,0,1234,0,0,5218,30-04-2004 10:41,0,0,0,books,0,2838,-1,0,1,-1,103215,18344,30-04-2004 10:41,73,0,0
0,0,0,4,0,813,0,0,6180,03-05-2004 12:47,0,0,0,food|health,0,2323,1,0,4,2,103937,33016,03-05-2004 12:47,58,0,1
